midland wx radio owned several years problem free gave great service wanted another bedroom could set up county only severe weather alerts model works great very easy set up has good easy understand owners manual would highly recommend,5,1
easy install works great rexommmend anyone surface pro,5,-1
works great typing makes so easy sign into windows fingerprint sensor,5,-1
got m2 so would unlimited downloads free m1 pay go m2 along recommended hdmicomposite video splitter works great hardware fairly low profile set up easy m2 has built wifi opted direct connect since had lan port available one thing note location set up set up mail family room learned access slingbox android phone take over family room tv may move m2 bedroom tv location so dont impact family room tv could more use bottomline if want tvdvr programming available anywhere slingbox way go,5,1
overall very happy product one issue found trying use cell phone gps same time does not work every time because everything ran off phone,4,1
old type cover surface pro 3 finally gave out after id pounded away years might dog fur got inside had replace bought surface pro 4 type cover fingerprint technology works great surface pro 3 highly recommend feel sound keys much more like regular keyboard love fingerprint signing etc,5,-1
followed instructions installation hook up breeze would recommend product other users,5,1
plenty nice features especially finger print function security,4,-1
like review below mine purchased specific type cover purely appearance am glad did looks amazing sp4 works well too backlit preference keyboards also fairly sturdy considering thin light typing just like typing real laptop keyboard like lot am sure other type covers same said one had look wanted didnt mind spending extra money,5,-1
fingerprint scanner price not worth very good keyboard fp scanner should standard,4,-1
these headphones great after boyfriend got pair wireless beats dre headphones got sucked into convenance not being tied down cord couldnt bring myself pay almost 300 pair like found these these headphones great sound quality very close beats comfortable wear hours time multiple cartilage piercings no problems only complaint plastic helps hold head phones open broke about 2 months after got does not significantly impair use product had headphones 2 years now still work great ussually charge once week probably use about 18 hours week,4,1
had prior version remote showing age so decided buy new version smaller charges upright stand takes up less space benefit remote little awkward handle first ive gotten used most features one item wish were different easier access numeric keypad go channel satellite receiver box numeric keypad just takes couple clicks get showing,4,1
better than beats not regret buying these jbl quality over brand name,5,1
system sounds amazing has definitely exceeded expectations would recommend too anyone looking home theater budget,5,1
bit tedious first set up well worth troubleduring initial setup sure touch fingerprint reader repeatedly move finger around multiple positions improve interfaces ability recognize yousometimes not recognize fingerprint just sure touch window kept very cleanonly drawback color only available black really preferred dark blue option available new keypad surface pro 4 having fingerprint interface adds bit wow factor,5,-1
wanted small unit had great sound much bigger than expecting fault not checking measurements sound great unit cheaply made plastic cd player door finicky,3,1
probably one worst products ive ever purchased extremely inconsistent wifi rarely works does streaming variable disconnections frequent ive tried different isps routers no avail customer service nonexistent would definitely suggest not purchasing slingbox product unless prepared ethernet directly,1,1
keyboard just keyboard got magnetic connection into bottom surface pro 4 however times just does not function im not sure if keyboard issue tablet issue either way major pita sometimes keyboard not work soon connect into tablet sometimes just stop working mid typing session due amount glitches experienced surface pro 4 am inclined believe tablet problem however after replacing surface pro 4 brand new one still experience same glitches keyboard say not replaced keyboard so may just faulty product,3,-1
little bit learning curve controls intuitive once learned features make up slightly less than audiophile sound great overall headphones,4,1
usually long passwords fact can get into laptop finger saves times,5,-1
dont use fingerprint now option like lighted keys responsiveness keys,5,-1
really like fingerprint option makes signing so much faster,5,-1
great sounding speaker price definitely would recommend,4,-1
keyboard nice well thought out spent extra money get cover fingerprint feature now got surface turned windows hello use camera mostly very convenient using device tablet without keyboard unlocking device chore camera not so much so now fingerprint feature lies mostly unused probably could saved money getting regular type cover not worth returning thoughthe keyboard nice pretty easy type little flexy not flat down type review am not great typer kind hunt peck typer so fact isnt full sized doesnt bother too much just wish somebody would make magnetic cover doesnt keyboard want protection want travel lightthe screen protectors mostly seem affect touchscreen sensitivity based reviews readin summation great keyboard depending security needs regular type cover might good enough not sure easy spoof either fingerprint scanner camera read article about researchers using normal injet printer spoof fingerprint readers technology race security sector,4,-1
purchased signature keyboard just other day replacing old surface pro 3 keyboard word keyboard inspiring aesthetic beauty both look feel keyboard inspires write do more work more creative productive definitely recommended accessory,5,-1
these headphones do exactly say offer superb noise cancellation ambient awareness function works fairly well although annoying hum compact pair bluetooth headphones unfortunately accolades stopi gladly take through reasons returning them1 these did not fit comfortably either over ear described even ear headphones ear cups smaller than most over ear headphones ears still hurting pressure ear lobes2 owned numerous pairs noise cancelling headphones specifically attracted these due ambient aware function however turned got annoying buzzing sound ear3 while these headphones can paired multiple devices can only paired one device time result if im watching movie listening music ipad phone rings take off take call answer assuming even hear ring other bluetooth headphones including ones cost less do technology do thisi own am very happy wide array harmon products unfortunately these not among thoseif smaller ears than do just want pair wireless headphones noise cancellation listening music single device then these might 300 expect more,2,1
fingerprint part works well enough trackpad sucks coming great trackpads macs just dont understand windows device cant nice smooth trackpad like macs do keys too firm compared surface pro 3 keyboard mac keyboard returned item,3,-1
charges 2 iphones 5 times before had recharge love,5,-1
type cover gets quite dirty tricky clean otherwise functions expected doesnt look horrible although im disappointed no longer has crisp clean grey color attracted first place,3,-1
money cant beat these speakers good friend mine works bb recommended hands down 100 right speakers sound quality rival equipment twice price wife loves fact theyre hidden away neighbors jealous sound quality get out these babies paired up yamaha receiverthe paintable covers great so can put inwall if access inwall inceiling really cant go wrong these,5,1
keypad itself excellent need issue warning since im using corporate login cant use finger print part least not yet figured out use corporate login,4,-1
works great best part biometric scanner,4,-1
surprised nice keyboard works feels,5,-1
type cover works great surface pro 4 convenience fingerprint scanner worth extra cost,5,-1
recently had lost 2 tvs because weather conditions rochester just moved new area rochester wanted purchase 2 new tvs working out well so far thank assistance,1,1
looks great bookshelf system quality if product engineered well would recommend anyone looking system,5,1
works well love easily use love,4,-1
excellent size quality samsung built plug works well,5,1
using type cover surface pro 4 fingerprint scanner works well keyboard has good feel during typing,5,-1
bought surface pro 3 can say awesome keyboard gives feel full keyboard keys spaced apart fingerprint simply awesome recognizes fingerprints very fast wish other windows applications utilize feature near future just like other ios apps iphone,5,1
only issues volume buttons too small poorly situated whenever try turn down volume goes way mute deal breaker navigation system does not update traffic condition street change find myself still using google maps cell phone,3,1
surface pro 3 loved using type cover always felt little less than functional worked always preferred typing full laptop computer printer if were anything more than quick paragraph dont even get started tracpad too small nowhere near sensitive enough no more keyboard feels good one quality laptop would joy type tracpad isnt even same class old one feels great responsive large enough use comfortably without moving hands keyboard dont see much need upgrade surface pro 3 4 definitely recommend upgrading keyboard pen fingerprint scanner nice touch works great ive never had rescan finger log coming someone cannot get phone fingerprint scanners work ever however not really necessary hoping could use password manager so could log websites fingerprint havent able figure out yet whether get cover scanner not personal choice regardless recommend either updated type covers,5,-1
sound remarkable relatively large head headphones always seemed way too tight around head were quite uncomfortable had return,3,1
these awesome spend lot time deck enjoy listening several different genres music clear crisp high bass replaced 2 4 sonance marine speakers had over 10 years turned off other 2 sonance just 2 dt speakers pumping out tunes friends party guests very impressed well,5,1
works great improved ergonomics over original surfacepro3 keyboard fingerprint recognition reliable efficient,5,-1
great product overall fingerprint scanner works like charm no issues whatsoever great design too,5,-1
computer needed kick ram did trick,5,-1
keyboard lot better than earlier versions like feel response found keys raised keys can feel more like real keyboard then anything else,5,-1
got sale great pricegave mom use alexa dotworks just fine,4,-1
love not having sign just using finger print makes so much easier great product,5,-1
works seems overpriced however does work advertised,4,-1
trackpad vast improvement over surface 3 type keyboard keypad also vastly improved,5,-1
am impressed fast tablet being did not splurge fastest processor highest memory needed tablet school has surpassed expectations so far,4,-1
admittedly havent tried very hard fix problem only get touch pad work every 5th try so makes almost slow typing password do want reiterate not yet tried research issue though,3,-1
after looking set speakers would not blow budget also not sacrifice quality sound we chose these da outdoor speakers installation easy we 550sqft patio plenty sound including bass felt hooked up volume control switch just inside door running off denon dra397 handles five sets speakers house,5,1
using ms surface pro since first version always loved snap keyboard new keyboard microsoft superior ways original surface surface pro keyboards actual buttons slightly larger spread litter further apart allows premium typing experience find rates better than even laptops worked addition fingerprint reader great new feature being able take advantage windows hello very cool small pleasure touch keyboard surface gives personal hello makes day,5,-1
necessity surface pro just shame not included pro,5,-1
purchased store canon rebel t3i also accessories lenses chargers pair binos sony dsc qx100 fits perfect love protection bag looks well made very durablelove fact now one place accessories,5,1
love looks beautiful feels great am really happy love color lighted keys,5,-1
great speakers phenomenal sound magnetic plate very practical,5,1
replaced older harmony remote we were very happy dying generally love form factor harmony ultimate one feels great hand contols tv av receiver bluray player without issue after tweaking biggest complaint dont like having control buttons above screen otherwise easy set up has passed wife test wife generally hates new technology bring into house,5,1
good keyboard addition surface pro platform if desire fingerprint scanner access use surface pro keyboard without fingerprint scanner works just fine,3,-1
like feel keyboard above ive used love magnetic connector also offers great protection display,5,-1
unit total integration iphone 5 6 car stereo love about simple radio 1 brightest sunlight wearing polarized sunglasses can see clearly 2 may listen seamlessly apple music apple radio eg beats 1 music cloud phone 3 siri integration simple touch button brings up double chime can ask anythingdirections nearest gas station start playing music carpenters etc 4 integration apple maps so can easily navigate audio directions without phone unit only am fm radio if happen xm sirius phone matter spotify pandora play through unit ohand phone charges through lightening connector while drive no bluetooth although may come soon honestly music sounds streams better over tethered lightning connector unit superb cannot compliment best buy technicians enough install unit vehicle integrate seamlessly into interior love first sight first listeningand now love deepening,5,1
supposed top line blew both speakers after month were replaced under warranty 3 months later another one blew had repaired dime just blew both again set yamaha outdoor speakers same amp never blown 7 years old cost 79 pair only problem cannot get money back buy real set speakers,1,1
used ram double ram imac well installing ssd drive after upgrade hade no substantial increase speed not say no benefit only no speed increase,4,-1
way use sooo fast very clear image smart buy,5,1
bought cover after prior experience standard type cover 4s tend get discolored standard wear tear signature type has so far stayed looking really well back keyboard incredibly soft touch front bit more rigid otherwise nice feel bought mainly get keyboard matches tablets grey cover excellent,5,-1
if strong password fingerprint reader makes logging much easier,5,-1
ill get right into itpros sound isolating also know passive noise cancellingactive noise cancelling ancambient noise allows hear bit background noise little lot allcomfortable snug fitapp jbl headphone app has 27 rating app storeyou must thinking app really bad could failed hard well answer yes no if know use app corectly very useful improves quality music tenfold jbl doesnt make crystal clear first off app only works elites im told reflects well only tried elites app second app recognize headphones must connected through bluetooth not aux cable if wanting utilize app through wired pair then im not really sure picked up wireless set headphones also order connect through bluetooth wirelessly aux cable cannot plugged into headphones app 48 stars improves quality music people given 1 star rating dont understand use app cons so far not however make informed possible fit headphone comfort varies person person very comfortable snug fit do press head bit prefer better passive noise cancelling against background noise size bit big do fold up come case well wired battery dead headphones still work wire included app does not work nor awesome features headset sound goes mediocre could better rarely plug because 1820 hr battery life overall 485 starshope review helps make decision better feedback welcome appreciated,5,1
keyboard works great surface fingerprint scanner awesome1 swipe im logged,5,-1
these speakers great pretty cheap really great sound quality old car speakers never had tweeters would start distort after level 25 pioneer 3400ub had turn sub off car because bass these freaking amazing only problem had since first install getting first door panel off pain other than everything worked out great keep these things long time,5,1
took time shopping new blue tooth speaker am so glad did would not expect sony speaker level bose jbl etc amazingly speaker tops models listened even went 2 different best buy stores sanity check sure enough sony wins mile,5,1
used tone out girlfriend jbl nxtgen technology can simply put these does work now dont pretend listen just dont so arguments avoided would definitely recommend anyone,5,1
looking new portable speaker recommended stores sales associate sound very good experienced issues charging speaker would prefer if designated onoff switch witch does not,3,1
surface protype cover has one issue touch pad too easily activated during typing,4,-1
am reviewing installation staff thought going 12 hr install ended being 3 hour no sweat bryan very apologetic kept original qoute am very impresseed honest wouild go back again without question also am glad did not try install myself2005 hyundai santa fe monsoon system let experts do,5,1
great price complete set 51 speakers great sound course always something better than nothing comparable price,5,1
these headphones rival beats sound quality world arent bass heavy provide more bass than bose,5,1
bought macbook pro 2012 get go computer painfully slow dread beach appeared if had more than things open opening most apps took minutesnumerous visits apple store had turning up empty handed about write off apple completely macbook has next nothing performance unacceptable saw sale thought i’d give go computer came 4gb factory wow night day computer fast responsive like brand new before spend money upgrading ssd drive try upgrading ram took maybe five minutes wish would done years ago,5,1
packs punch sounds looks good splash proof design useful kitchen however experienced difficulty bluetooth connectivity using iphone not ipod,4,-1
both sticks worked fit imac without issue,5,-1
packaging store employees did not know firestick roku needed use did not work well wireless network needs wired directly cable store employees understood concept had no idea required implementation,3,1
nice keyboard fingerprint reading does not always work could due windows 10,4,-1
looked lot options loud ringer found one does job keep missing calls most modern phones soft rings cannot heard over tv other background noise phone another room good buy,5,1
labeled mac ram however designed work core 2 1st gen i3i7i7 cpu takes ddr3 ram doesnt matter if mac pc generally also work 2nd 3rd gen i3i5i7 also however best buy stocks faster ram these cpus,5,-1
best small keyboard ever love keys lighting up dark typing keys feel strong feel solid type,5,-1
8gb memory kit designed apple® imac® macbook® macbook pro features up 10ghz operating speed easy web browsing efficient operationit really easy install great product,4,-1
son had mid 2010 macpro laptop complaining about being sluggish quick look apple support showed upgrade ram existing 2gb 4gbtook literally 5 min after finding ram modules best buy can actually run couple applications same time now should hold until can actually spring imac desk top 16gb ram,4,-1
make sure get lightning cable before install does not come one absolutely necessary even begin use works really well easy use,5,1
advertised radeon rx560 actually rx460 checked graphic setting can someone explain,2,1
great speaker good quality low price love id,5,-1
keyboard fits perfectly attaches magnetically surface works cover screen very good quality keys feel good touch touchpad great surface basically becomes laptop keyboard attached one has fingerprint reader works seamlessly windows hello log didnt like using camera log because insists logging continuously sometimes logged wasnt even looking camera fingerprint reader works much better,5,-1
belkin portable charger nice item camping lose power home,4,1
purchased microsoft surface pro type cover fingerprint id black wished could purchased another color other than works well very happy purchase,5,-1
perfect accessory tablet must road warrior,5,-1
gotta say really impressed keyboard finger print security option nice very fast recognize print just fast iphone 6s plus,5,-1
perfect headphones even better runningexercising,5,1
im border line headphone snobi can tell difference between good head phones subpar headphones love these headphones were easy set up easy connect great sound quality yet recharge able pair devices continue connect without problem got little hesitant because ear headphones press cartilage piercing so hard hurts these super comfortable stay head without being super tight,5,1
excellent sound quality powerful bass neighbor knocked door twice one week turn bass off,5,1
easy apply tablet contrast one use work work one required frequent reapplicationsnto get properly applied,5,-1
extensively tried nc beats bose bose had comfort beats had punch nc bose lacks bluetooth once youve had bluetooth convenience want keep then tried jbls great sound good comfort bluetooth too simply best worlds so glad tried before having settle one others,5,1
had choice portable ihome speaker other brands liked ones look size price after comparing various portable wireless speakers best buy used home really happy sound portability recently even took camping listened music great,4,-1
honestly less setup better managed get working cast device still cant figure out bluetooth sony needs dumify stuff go talk apple other than sound great,3,1
anyone thats had annoying buffering cable companys tv streaming get little box initial setup can little confusing especially wifi just make sure slingbox device youre casting same network also make sure download phone tablet pc mac specific app each device tablet app example not work phone app can bit temperamental times especially trying initially connect apps graphic interface not intuitive would liked takes little while learn navigate through options ok now pluses picture quality great true hd very little no buffering can even watch dvr recorded shows tablet coolest feature virtual tv remote onscreen replica tvcable remote free app has startup ads not overly intrusive fact can skip commercial after seconds great little device much smaller than thought would very effectively acts second cable box somewhat minor caveats expressed above prevent giving full 5 stars,4,1
installed these into mac mini made noticeably faster because installed 4xs original amount ram very challenging replace ram mac mini doable,5,1
love easy connect surface pro fingerprint recognition cool,5,-1
love these wireless headphones use everyday partner complained about trying sleep while watched tv late night since ordered these no more complaints,5,1
im having get used smaller keyboard than im used upside surface pro 4 can switch between laptop tablet instant,4,-1
finger print scanner works great new layout makes full size keyboard real improvement,5,-1
works expected microsoft has really taken tablet accessories next level lighted keys would welcome back though,4,-1
works great perfect meeting taking minutes,5,-1
great price great service cant wait do more business,5,1
skeptical fingerprint sensor because issues apple products old hp laptop fingerprint sensor surface pro type covers fingerprint sensor works great glad stepped up keyboard,5,-1
macbook pro 2011 needed more memory handle bigger programs these worked perfect theyre easy install think good investment computer isnt running much faster thats probably indicative different problem,5,-1
very long battery life use everyday havent had recharge sometimes though sound drops dont know since get good reception through car through walls apartment pretty far away phone pocket sound drops out until place phone near headphones another thing bought these work out arent very secure head guess better little unsecured than hella tight head so exercise mindful can fall off other than pretty good,4,1
surface pro type cover fingerprint id must surface pro great accessory,5,-1
nice system five speakers one powdered sub probably about 75 feet speaker wire connect up even comes single rca cable connect sub lfe channel output avr,5,1
not bluetooth device so phone has manually connecteddisconnected each time enter leave car perhaps helps better sound quality also cannot choose previous track pressing rewind button only allows rewind song am currently playing return car playing podcast alpine unit does not recognize left off unless speak command resume podcast also speaker does not work well installed bestbuy adjacent rear view mirror driving car speeds greater than 40 mph because picks up background noise disappointed unit would wait 2nd 3rd generation,3,1
used set lot got because best could afford frankly qualitydurability not durable very susceptible sweat buttons eventually sank gave back traded another type headphones,2,1
love fingerprint touch access,5,-1
best keyboard ever used so easy handle fingerprint sensor fast accurate,5,-1
am not pleased performance remote needs charged nearly every other day doe not allow bluetooth connection,1,1
paid 49 dollars these worth every penny work well anything bluetooth cable,5,1
ok keyboard fingerprint id nice thin so typing fast feels weird only other thing outside suede,3,-1
deiced try out fingerprint edition im glad spent extra money very convenient lots good apps can utilize,5,-1
microsystem great small spaces includes 1 aux inputfor bluetooth receiver expand use not extremely powerful 40wbut does trick smaller areasapplications,5,1
purchased because wife works nights so we often each watch tv hulu actually through ps3 while other tries sleep next room figured would way do unfortunately tv would need adapter bluetooth whatever reason sony made bluetooth audio only support ingame chat so wont work hulu not headphones fault something didnt think check beforehand product description kinda suggests should work being said works great listening itunes through computer around house while wifey sleeps,4,1
am audio junky long time fan harman products audio quality most important thing these very wide response range actually very clean sounding closed back designs like title chose implies only pair headphones person should normally need pair open back listening mixing music cant fully retire those has everything else tip uninitiated noise canceling nice noisy situations sound quality inherently lessened want full quality easy flip off just astounding clean high deep base can play lossless music extremely well without narrow sound get run mill headphones part harman family make amazing diaphragms around quality well above other headphones price waited long time make something like am more than pleased just buy,5,1
picked type cover over signature type cover due fingerprint support love keyboard fingerprint reader useless only able successfully unlock one time even then took multiple tries wish now had purchased signature type cover do not want try exchange because need keyboard mean time,2,-1
great little light feature keyboard really completes surface helping turn tablet computer snaps place almost flawlessly use magnets just like plugging power cord oh way protects screen while closed,5,-1
installed these into mid 2012 macbook pro now much faster would recommend getting 16gb didnt time,5,-1
easy install made older imac run much faster great add,5,-1
had jbl everest elite 700 weeks now tried bose soundtrue sony xtrabass beats studio neither one could compare sound quality jbls app works well adds overall sound headphones right now these best found available best buy storessoundi listen wide variety music rap metal everything between sounded great every genre thrown bass very clean crisp not overpowering drowning mids highs also excellent one problem find most headphones overall volume being too low these find comfortable listening level only 12 total volume instead full volume like xtra bass bose beats were plenty loud still did not sound good overall purchased sony xtra bass because sounded great store display got home nothing like store other hand store display does not do these headphones justice sound much better than display unitsthe sound quality does take hit plug directly device not enough take anything away ratingbluetooththe range excellent can leave phone one room move around house room room completely little no drop off not tested distance clear line sight im sure advertised only pair one device time not had issues pairing iphone computernoise cancellingthe passive noise cancelling alone pretty good due thick padding ear cup however pair headphones has active noise cancelling work very well can easily drown out sound kids while play just dance same room first experience anc so really dont anything compare do not get bluetoothnoise cancelling hum referred reviewscomfortthe jbls very comfortable large ear cups soft padding take adjusting find perfect fit once find good go done about four hours straight while doing homework awesome dont get hot do not cause sweating eitheroverall these headphones little heavy side no means enough take away comfort these headphones can do produce awesome sound,5,1
setting up smart tv took hour now sound fluctuates sometimes goes out completely find press rewind play watch sound very annoying am thinking must consider bring back store call find out appropriate steps take not had time out state while so very inconvenient,2,1
made multiple trips stayed store each time over hour listening every portable speaker others were too heavy overpowering one aspect another obvious need balance balanced delivery comes through best way can describe speaker others wanted stop listening sony hear go did still do want turn up,5,1
representatives busy blah blah blahlet save downtherabbithole support call if newest appletv looking wireless listening experience jbl everest elite 700 isn’t going help not even if you’re willing pay surcharge top premium 300 pricetagit doesn’t pair atv4 60 minutes musiconhold calling jbl techsupport line isn’t going change finally did reach jbl tech support rep placed yet again hold another 15 minutes while checked upon glorious return said they’d received other calls further knowledge compatibility appletv pending asked meant exactly response “the engineers were ‘in hurry’ launch headphones might made mistakes using nonstandard version bluetooth” purchased these during short 100off bestbuy holiday flashsale asked if would point corrected firmware update — answer “you can try if works then yes” hmmm… started look hidden cameras wondering prank show i’m sure these sound great if device compatible whatever ‘nonstandard’ version bluetooth these headphones inside actually purchased exclusively use appletv,1,1
works exactly expected definitely purchase would make again refer friend,5,-1
being tech junkie audiophile bought returned headphone bw p7 keep sound true recordings clarity vocals great balance highs lows lets hear recording artist intended too headphones these days targeted kids thump thump thump bass extreme p7 has nice bass not expense rest sound spectrumwith high quality recordings these sound great listening mostly rocku2 midnight oil acdc short skirtlong jacket amazing these headphones dropkick murphy fans try rose tattoo these headphones see instruments can countyes these pricey not everyone if enjoy balanced sound clarity headphones built last buy p7,5,1
keyboard fingerprint id works great adds extra security table,5,-1
really cool led lighting effects sound simplicity make perfect gym stereo,5,1
great speakershave great range sound fairly large yard sound comes thru very well not tinny,4,1
had return although we were told box would connect current cable system did not,2,1
works wellsounds good easy figure out useiam satisfied,5,1
originally considered just using bluetooth keyboard instead paying 160 because thought would awful use after purchasing very surprised much like typing keyboard key travel isnt very deep since so thin really enjoy tactile feel sound fingerprint scanner main reason chose version over normal version works well most time sometimes need cleaned before able read only two gripes one model fingerprint scanner only available black really wanted gray alcantara model second keys scanner shows oils fingers lot more keyboards owned past gets tranferred onto screen closed,4,-1
market new home stereo system had purchased lg cm4550 days prior mistake really do get pay very weak stereo nearly nonexistent bass had returned lg purchased sony days later not had complaint since sound very clear while bass can felt throughout house sony definitely way go,5,1
needed quality midsize tv worked out perfectly,5,1
keyboard makes great addition already wonderful surface pro 4 should standard issue sp,5,-1
purchased product birthday gift husband music entertainment home am so greatly pleased product features has offer,5,1
looking wifi usb adapter capable transmitting 1300 mbps found one matched very well ac1900 routers we set up easy running netgear genie insert adapter usb port total time spend about 810 minutes unpacking fully operational fact we purchased four more after initial testing,5,1
son loves ability simply sign into new surface fingerprint,5,-1
front legs base attached tv positioned such way tv little top heavy subject instability,4,1
bought keyboard because surface pro 3 needed pick up also bought keyboard expecting would not more special than other keyboards expectations were met love keyboard things like keyboard more quiet than surface pro 3 keyboard keys spacious trackpad larger look things did not like costs little more than others though same just like other surface pro 4 keyboards does not specialized surface shortcut keys top row just standard keyboard,4,-1
after months slingbox stopped recognizing chromecast v 2 cast icon stopped showing slingplayer app android even though shows works fine every other app casts opened ticket may told escalated never contacted though eventually told ticket closed tried reach couldnt impossible since am call course no resolution available based ticket new ticket opened almost month later still no information get runaround including repeatedly telling emailed problem resolved because emailed different problem different ticket resolved,1,1
first foremost dont buy headphones based reviews sound quality subjective take own music source go compare headphones instore listen favorite genretracks allow ears time become accustom sound each headsetmy requirement were good quality wireless headphones had initially considered sony mdrx950s after reading factorable reviews upon listening these proved very disappointing lower range over emphasized poor clarity mid high range using same sound source progressed bose soundlinks jbl elite 700the bose soundlinks just didnt seem work whilst these felt very comfortable wear build felt little cheap sound perspective soundstage felt confined leaving under no misapprehension were wearing headphones conveyed definate biased towards mid high range yet lacking clarity precision base response left something desiredmoving jbl 700 elite these felt more substantial construction ear padding certainly firmer whilst heavier than bose soundlinks didnt feel way once soundstage very open inviting exhibiting exceptional clarity across range good base response turning up volume easy become completely immersed music forget standing best buy store listening music via headphones impressedwhile requirement wireless headphones also tried bose qc25s were certainly far superior soundlinks exhibiting much clearer sound better response across range had soundlinks performed same way would hard pressed make decisionin summary if youre looking wireless headset jbls hard beat then again thats opinion go try decide yourself,5,1
old sony mhcec 909ip had most brutal wall shaking bassbut cd player started skipping stopping time so bought one only use sony audio because best sound pricei excited hooked up new system put music while sound clear powerful bass hardly audible subwoofer weak almost like not even im bass freak very disappointed salesperson best buy said could easily hook up speakers old systemwrong im not happy about lack bass everything else okayif youre looking system has good sound dont need earthshaking bass youll like if need walls shake bass wont like item loud has clear sound no distortion high volumesnice like said bass seriously lacking even mega bass meh,4,1
keyboard full size easy use touchpad works fine although honestly use screen more than fingerprint ready very fast incredibly accurate ive only had reset finger once couple weeks ive had keyboard,5,-1
traveling little gem has very handy grandkids stream videos,5,1
got great price before christmas person received says love,5,-1
replaced oem infinity speakers dodge truck these alpines sound way better put these rear doors whole pattern didnt line up stock spacer so install took little longer than could,5,1
must accessory if plan own surface,5,-1
love would recommend easy install macbook pro,5,-1
looking set blutooth headphones could link up samsung uhd tv tried beats dre sounded good just good beats name thats these jbls sound great little nervous first being so new not after hearing sound feel good fit around ears good noise canceling so great cant even hear wife talk 3 feet away also jbl app customize want sound youre liking even more,5,1
fingerprint id makes loggin so much quicker,5,-1
pretty nice keyboard quick responsive fingerprint reader shouldve included since beginning,5,-1
upgrade current surface 2 pro difference obvious keys feel great responsive bit expensive surface not cheap either highly recommend,5,-1
read lots reviews very confused so maybe help others bass has accurate clean so bassheads wont enough get sub already everyone else fine put 4 ford ranger pu sounds great pioneer head unit no eq loudness use very clean neutral sounds deeper than rated 50 something hz lower limit would make think im very happy if like clean balanced ie correct sound too,5,1
purchased 16 year old son room very pleased sound great has 1800 watts loves being able use bluetooth play music off iphone offers very clear sound volume levels added feature colored lights very cool uses time am very happy spent more than planned stereo get quality features we got system,5,1
good sound fill small room not bass heavy bose soundlink sound little distorted max volume great features using songpal app allows connection wifi bluetooth occasional issues trying reconnect speaker computer phone via bluetooth ,3,1
fingerprint sensor works every time cover protects screen well,5,-1
really nice keyboard well worth money feels just like laptop keyboard fingerprint scanner works great minimal effort setup,5,-1
purchased these speakers hoping get good clean sound outside rated 200 watts each sounded pretty good store unfortunately one two failed completely during outdoor party had shortly after installing receiver only rated 100 watts per channel so im sure failure wasnt due overloading store readily replaced after party weather has turned since then havent had much occasion use sounded pretty good first hour though first speaker ive ever had fail,3,1
bit audio nut picked up these c5s same time both fit ways youd expect these wanting much better source than note 3 c5s shining either source audio these incredible decent source phone good quality not sitting right next live band feel get these power want ill go more depth particular songs end first comfort someone goofy large ears big noggin these comfortable couple hours if dont glasses glasses bit tight very noticeable after hour half so build fantastic case nice very luxurious head phones look sure far songs go dont dedicated external headphone amp yet still deciding route go these were listened off programminggaming rig has asus rog motherboard has decent headphone amp built inmake sufferelegies am metal head primarily probably baseline song because ton going song atmospheric story telling vocalist lost someone very near dear screams furious instrumentals sad piano explosive breakdowns typically put headphones test these pass test very well capture music big way every instrument has place atmosphere flawlessly created heartwrenching experiencehans zimmer dark knight soundtrack incredible these really nothing more can say other than if ever seen orchestra perform type music auditorium these headphones sound incrediblemagna carta holy grail dont really like listen rap much song well produced so good test these wouldnt ideal rap headphones say least piano jt really sound awesome bass not incredibly powerful these very much rock classical headphones perfect if listen electronic rap would look into vmoda crossfades sol reoublic master tracksoverall if listen music deep into instrumentals singing screaming vocals these perfect,5,1
looking backpack like very long time finally found backpack am very satisfied,5,1
attached easily firmly has nice feel must surface pro,5,-1
alpine has always choice great car audiothese speakers sound greatim jammin nowand didnt break budget,5,1
